"block_timestamp"	"reason"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and cannot be used to represent an organization as a whole"
"2012"	"[[WP:CIR]] apparent inability to understand basic principles of how WP works"
"2012"	"{{anonblock}}"
"2012"	"repetitive changing of figures: any admin can lift when talk page conditions met"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"see [[User talk:Vanished user qkmnscoinwti8235unckZWlk3]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Per block of the user's other account, [[User:Davebrayfb]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person; this account name indicates that it is being used by multiple individuals"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"Violation of [[WP:ARBPIA]] topic ban"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"Continuing unconstructive editing"
"2012"	"{{anonblock}}"
"2012"	"Do NOT unblock without ArbCom approval."
"2012"	"not a useful contributor"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"dubious additions, [[WP:Crystal]]"
"2012"	"genre warring, related to 74.82.68.34"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"disrupting deletion processes"
"2012"	"{{anonblock}}"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Cut & paste moves despite warnings from multiple editors"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"ArsA-92 (CU confirmed block)"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Clueblock, hoping he responds"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole. You are all welcome to create individual accounts."
"2012"	"{{anonblock}}"
"2012"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: [[Wikipedia:Requests for arbitration/Gundagai editors]]"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Misbehaving"
"2012"	"{{anonblock}}"
"2012"	"continued breaches of topic ban"
"2012"	""
"2012"	"banned [[User:Tholzel]]"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: LTA"
"2012"	"{{anonblock}}"
"2012"	"SPA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"1RR violation at [[Operation Pillar of Cloud]], per [[WP:AN3#User:Sepsis II reported by User:Shrike (Result: 24h)]]"
"2012"	"user is unwell"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"test"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"Requested by user who made the account."
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"[[User:Englishpeerage1234]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Not here to edit constructively"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Alternate account of [[User:Rajmaan]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"A Wikipedia account is not to be used to represent an organization as a whole; it can only be used by *one person*."
"2012"	""
"2012"	"{{anonblock}}"
"2012"	""
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"hosting service, solely used inappropriately"
"2012"	"{{anonblock}}"
"2012"	"Being JtV"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Provisional block"
"2012"	"giving the impression of [[WP:HOUND|following another editor around]] despite being warned"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"persistent bad image uploads despite multiple warnings"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Tendentious editing at [[Kunbi]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: user:Crazy1980"
"2012"	"{{anonblock}}"
"2012"	"Violation of [[Wikipedia:Requests_for_arbitration/Palestine-Israel_articles#Further_remedies|1RR restriction]]"
"2012"	"Open proxy, port 3128"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"still pretending to (not) be Kumioko"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"not here to contribute to building an encyclopedia"
"2012"	"{{anonblock}}: <!-- AltusHost Inc. -->"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Same edits that led to the first block"
"2012"	"{{anonblock}}"
"2012"	"uw-famous"
"2012"	"{{anonblock}}"
"2012"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: at [[Croatian language]]; 1RR/24h per [[WP:ARBMAC]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"reblocking after temp unblock"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: static IP, likely a school"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"A Wikipedia account is not to be used to represent an organization as a whole; it can only be used by *one person*."
"2012"	"{{anonblock}}"
"2012"	"Seriously inappropriate posts."
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: Violation of topic ban"
"2012"	"possibly compromised"
"2012"	"{{anonblock}}"
"2012"	"extension of previous block, same reason"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{webhostblock}}"
"2012"	"genre warring (arbitrarily changing music genres)"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Just.  No. "
"2012"	"doppleganger only account due to common misspelling of my name.  No need to edit, more secure if they can't."
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Restoing previous block"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: Violation of Climate Change Topic Ban"
"2012"	"Edit summaries"
"2012"	"{{anonblock}}"
"2012"	"[[WP:NLT]] at [[Batman the dark knight rises new therorys]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: [[WP:Requests for arbitration/Cantus 3]]. See your talk page "
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{webhostblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"SPA devoted to removing sourced information from [[Paula Bennett]]"
"2012"	"{{anonblock}}"
"2012"	"alt account of [[User:Jeffwang]], if that account is unblocked please unblock this one as well"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"not a useful contributor"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"refusing to discuss edits after numerous requests, warnings, etc."
"2012"	"{{anonblock}}"
"2012"	"LTA, resumed; same as 116.250.42.246"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: Please create an account to avoid collateral damage"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Repeated creation of [[WP:BIO|non-notable]] [[WP:AUTO|autobiography]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"[[WP:GOTHACKED|Compromised account]]"
"2012"	"{{anonblock}}"
"2012"	"Per AN/I; until such time as a return to editing can be worked out"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: see also edit filter log"
"2012"	"{{anonblock}}"
"2012"	"a wikipedia account is not to be used by an organization, only by a member thereof"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: see also filter log"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: range used by user:UkBoxen"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"inappropriate edits"
"2012"	""
"2012"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: 1RR violation at [[Palestinian Media Watch]]"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Testing"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"speedy tag removals"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"CWS"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{Tor}}: see http://178.170.124.210/"
"2012"	"repeated unhelpful edits; ignoring talk page"
"2012"	"requested via email"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"Compromised account?"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Misbehaving"
"2012"	"Returning to same behavior as led to previous blocks"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Alternate account of [[User:Rajmaan]]"
"2012"	"A Wikipedia account is not to be used to represent an organization as a whole; it can only be used by *one person*."
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"alt account of indef blocked editor"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: range being used by user:UkBoxen"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Repeated addition of unsourced information to BLPs"
"2012"	"continuing to use Twinkle after instruction to stop"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Resuming behaviour for which IP was blocked previously"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"[[Wikipedia:Articles for deletion/Israel and state terrorism]]"
"2012"	"{{anonblock}}"
"2012"	"Misbehaving"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"LTA - Hanoi, tweaking CD track lists"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Bot running without approval. May be unblocked should BAG approve it or approve a trial."
"2012"	"{{anonblock}}"
"2012"	"Procedural block.  The bot should not be editing while its owner is blocked.  If owner is unblocked, please unblock this bot. "
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole; You are welcome to create an individual account."
"2012"	"{{anonblock}}"
"2012"	"repeated recreation of deleted page"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"[[WP:REALNAME]]"
"2012"	"A Wikipedia account is not to be used to represent an organization as a whole; it can only be used by *one person*."
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"NLT violations, this is [[User:Assalatu]] logging out"
"2012"	"{{anonblock}}: see also edit filter log"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"OS issues - libel, etc"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole. You are all welcome to create individual accounts."
"2012"	"Violation of Troubles topic ban - Arbitration Enforcement block"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"CWA"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"[[WP:IMPERSONATE]]"
"2012"	"persistent POV pushing"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Misbehaving"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"irresponsible use, more on the talk page"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"per Request"
"2012"	"{{anonblock}}"
"2012"	"Misbehaving"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"null block: previous block was mistaken"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"{{Tor}}"
"2012"	"Pending explanation of User:Jackjayatherton page"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{Webhostblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}: straight out of previous block"
"2012"	"AndresJerutHaim (CU confirmed)"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"Appears to be a bot. Feel free to unblock if this is a real user."
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"Per [[Wikipedia:Arbitration/Requests/Case/Fæ#F.C3.A6_banned|arbitration case]]"
"2012"	"Mrpontiac1"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	""
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"Block evason"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person, and is not to be used to represent an organization as a whole"
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"LTA"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"not a useful contributor"
"2012"	"{{anonblock}}"
"2012"	"{{webhostblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"See http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_page_protection&diff=492653914&oldid=492651800"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonymous proxy}}"
"2012"	"{{anonblock}}"
"2012"	""
"2012"	"{{anonblock}}"
"2012"	"a Wikipedia account is to be used by only one person"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
"2012"	"{{anonblock}}"
